Order_ID,Product_ID,Product_Category,Product_Price,User_ID,User_Location,User_Age,User_Gender,Payment_Method,Shipping_Method,Discount_Applied,Returned_Flag,Return_Prob
ORD00009044,PROD00009044,Books,261.15,USER00009044,City60,19,Male,Debit Card,Express,5.51,0,0.5012136656761509
ORD00009046,PROD00009046,Home,474.42,USER00009046,City43,36,Female,Credit Card,Next-Day,46.79,1,0.530728112026787
ORD00009048,PROD00009048,Toys,152.15,USER00009048,City88,48,Male,PayPal,Standard,41.74,1,0.5019446548032594
ORD00009049,PROD00009049,Toys,149.08,USER00009049,City10,45,Female,Debit Card,Express,30.96,0,0.5226846645961045
ORD00009051,PROD00009051,Electronics,418.31,USER00009051,City31,48,Female,Credit Card,Next-Day,32.67,1,0.5178590972366739
ORD00009052,PROD00009052,Toys,136.93,USER00009052,City58,62,Female,Gift Card,Next-Day,29.19,0,0.5098617399567548
ORD00009055,PROD00009055,Books,447.28,USER00009055,City6,40,Male,PayPal,Next-Day,40.27,1,0.5054435870052004
ORD00009056,PROD00009056,Books,31.22,USER00009056,City58,30,Male,Credit Card,Next-Day,26.07,0,0.5404954227778916
ORD00009057,PROD00009057,Toys,277.88,USER00009057,City71,23,Female,PayPal,Next-Day,32.24,0,0.503297689637686
ORD00009058,PROD00009058,Electronics,428.7,USER00009058,City57,40,Female,Credit Card,Express,20.8,0,0.5131294369558619
ORD00009062,PROD00009062,Electronics,34.28,USER00009062,City76,20,Male,Gift Card,Standard,15.91,1,0.5218626624610656
ORD00009064,PROD00009064,Clothing,462.84,USER00009064,City50,66,Female,Gift Card,Next-Day,24.21,0,0.517877845640908
ORD00009065,PROD00009065,Books,65.61,USER00009065,City83,20,Male,Gift Card,Next-Day,32.15,1,0.5486124726902251
ORD00009066,PROD00009066,Home,381.87,USER00009066,City52,18,Female,Gift Card,Express,35.01,0,0.5269021672532864
ORD00009067,PROD00009067,Electronics,268.38,USER00009067,City58,45,Male,Credit Card,Standard,39.64,1,0.5358909907620678
ORD00009068,PROD00009068,Home,25.91,USER00009068,City69,27,Male,Credit Card,Express,20.77,0,0.514854955009182
ORD00009069,PROD00009069,Electronics,264.41,USER00009069,City64,43,Female,Gift Card,Next-Day,39.14,0,0.5344760149621424
ORD00009070,PROD00009070,Electronics,24.11,USER00009070,City93,47,Female,Gift Card,Next-Day,25.48,0,0.5227058743441194
ORD00009071,PROD00009071,Clothing,450.97,USER00009071,City73,46,Male,Credit Card,Next-Day,16.96,0,0.5208030499093047
ORD00009073,PROD00009073,Electronics,499.18,USER00009073,City97,63,Male,Credit Card,Next-Day,30.37,1,0.5080990043898092
ORD00009074,PROD00009074,Books,282.85,USER00009074,City95,18,Male,Credit Card,Express,26.03,0,0.5299558486020043
ORD00009079,PROD00009079,Clothing,438.15,USER00009079,City66,24,Female,Gift Card,Standard,26.53,0,0.5398291994719876
ORD00009080,PROD00009080,Books,481.13,USER00009080,City91,57,Female,Credit Card,Standard,32.88,1,0.5070783921791726
ORD00009085,PROD00009085,Electronics,76.47,USER00009085,City90,23,Male,Credit Card,Express,1.56,0,0.5014803510651878
ORD00009088,PROD00009088,Books,450.89,USER00009088,City47,59,Male,Gift Card,Express,49.44,1,0.5306610329116606
ORD00009089,PROD00009089,Home,116.12,USER00009089,City89,34,Female,Debit Card,Express,32.37,1,0.5235867409635453
ORD00009090,PROD00009090,Toys,102.16,USER00009090,City27,63,Female,Gift Card,Standard,37.21,0,0.5084429776006708
ORD00009091,PROD00009091,Home,173.98,USER00009091,City71,34,Female,Debit Card,Standard,22.98,0,0.5035137326287077
ORD00009092,PROD00009092,Books,55.73,USER00009092,City82,57,Female,Credit Card,Express,43.24,1,0.5436815749789904
ORD00009093,PROD00009093,Electronics,339.73,USER00009093,City51,36,Male,PayPal,Express,38.15,1,0.5036598456258595
ORD00009094,PROD00009094,Clothing,205.62,USER00009094,City73,22,Female,Debit Card,Express,32.72,0,0.5593220183566865
ORD00009096,PROD00009096,Electronics,225.3,USER00009096,City60,18,Female,Debit Card,Standard,26.57,0,0.5404992176531351
ORD00009097,PROD00009097,Toys,320.06,USER00009097,City94,54,Male,Debit Card,Next-Day,46.39,1,0.5283139069957746
ORD00009098,PROD00009098,Electronics,397.64,USER00009098,City65,54,Male,Credit Card,Standard,42.43,0,0.5249684914219677
ORD00009099,PROD00009099,Books,156.19,USER00009099,City91,20,Male,PayPal,Next-Day,34.89,1,0.5191630461788623
ORD00009100,PROD00009100,Electronics,462.51,USER00009100,City73,55,Male,PayPal,Next-Day,49.34,1,0.5110701887746658
ORD00009101,PROD00009101,Electronics,167.52,USER00009101,City67,29,Female,PayPal,Standard,40.64,1,0.5192879112800763
ORD00009102,PROD00009102,Electronics,217.16,USER00009102,City75,48,Female,Debit Card,Express,33.38,0,0.5323238796379522
ORD00009105,PROD00009105,Toys,321.66,USER00009105,City36,19,Female,Credit Card,Next-Day,29.6,0,0.5311429333989851
ORD00009106,PROD00009106,Books,138.76,USER00009106,City80,27,Female,PayPal,Next-Day,19.48,0,0.500536118434293
ORD00009107,PROD00009107,Electronics,380.76,USER00009107,City59,24,Male,Debit Card,Next-Day,37.78,0,0.5486768062116245
ORD00009108,PROD00009108,Clothing,176.7,USER00009108,City21,50,Male,Debit Card,Express,36.46,0,0.5447268473528956
ORD00009110,PROD00009110,Toys,184.18,USER00009110,City97,26,Female,Credit Card,Express,30.69,1,0.5306111040356
ORD00009111,PROD00009111,Electronics,334.73,USER00009111,City79,66,Female,Gift Card,Next-Day,26.07,1,0.5004598081817118
ORD00009112,PROD00009112,Electronics,432.9,USER00009112,City93,59,Male,Debit Card,Next-Day,27.42,0,0.5092733915072548
ORD00009113,PROD00009113,Books,238.88,USER00009113,City83,57,Male,Credit Card,Standard,24.4,0,0.5036550755977859
ORD00009114,PROD00009114,Toys,484.19,USER00009114,City23,61,Male,Debit Card,Standard,37.85,1,0.5030196966464471
ORD00009115,PROD00009115,Books,255.67,USER00009115,City90,70,Female,Debit Card,Next-Day,24.25,0,0.5062439284039021
ORD00009116,PROD00009116,Books,209.62,USER00009116,City1,53,Female,Credit Card,Standard,23.7,1,0.5094507404811462
ORD00009119,PROD00009119,Electronics,213.43,USER00009119,City17,28,Male,Gift Card,Next-Day,45.28,0,0.5569276271572099
ORD00009120,PROD00009120,Clothing,209.05,USER00009120,City38,42,Male,PayPal,Standard,31.8,1,0.5193581552814422
ORD00009121,PROD00009121,Books,283.8,USER00009121,City84,31,Male,Debit Card,Express,40.56,0,0.5431061538126275
ORD00009125,PROD00009125,Home,71.94,USER00009125,City47,18,Female,Gift Card,Next-Day,38.36,0,0.5383359733741131
ORD00009126,PROD00009126,Clothing,264.89,USER00009126,City98,34,Male,Gift Card,Next-Day,5.84,0,0.5177605087165948
ORD00009127,PROD00009127,Books,114.86,USER00009127,City95,47,Female,Credit Card,Next-Day,13.82,1,0.5096765426267403
ORD00009128,PROD00009128,Clothing,36.6,USER00009128,City71,68,Female,Gift Card,Next-Day,19.15,1,0.5209104143500507
ORD00009130,PROD00009130,Electronics,457.13,USER00009130,City33,25,Female,Gift Card,Standard,17.32,0,0.5107714979972804
ORD00009131,PROD00009131,Clothing,85.3,USER00009131,City26,29,Male,Gift Card,Express,11.22,1,0.525336783880899
ORD00009134,PROD00009134,Toys,262.79,USER00009134,City1,52,Female,Gift Card,Next-Day,29.88,0,0.5038149782151151
ORD00009137,PROD00009137,Books,151.94,USER00009137,City3,29,Female,Debit Card,Next-Day,29.81,0,0.5363434732583806
ORD00009141,PROD00009141,Home,442.44,USER00009141,City19,30,Male,Gift Card,Standard,30.89,1,0.5008002051101542
ORD00009142,PROD00009142,Home,61.85,USER00009142,City79,23,Female,Credit Card,Next-Day,14.29,0,0.504539579471467
ORD00009143,PROD00009143,Books,69.05,USER00009143,City55,20,Female,Debit Card,Next-Day,1.8,0,0.5060986658573414
ORD00009146,PROD00009146,Clothing,422.15,USER00009146,City24,28,Male,Debit Card,Next-Day,32.82,1,0.547417672721594
ORD00009147,PROD00009147,Toys,169.06,USER00009147,City64,26,Female,Debit Card,Next-Day,21.14,1,0.5148019901497043
ORD00009148,PROD00009148,Home,298.02,USER00009148,City50,29,Male,Debit Card,Express,25.22,0,0.5054996135032017
ORD00009151,PROD00009151,Electronics,307.94,USER00009151,City5,19,Female,Credit Card,Express,47.94,0,0.5658302959910246
ORD00009157,PROD00009157,Toys,360.24,USER00009157,City70,36,Female,Debit Card,Standard,30.72,0,0.5103998199876978
ORD00009158,PROD00009158,Electronics,449.65,USER00009158,City88,20,Female,Credit Card,Next-Day,35.72,0,0.5446909219661878
ORD00009159,PROD00009159,Electronics,311.51,USER00009159,City25,33,Male,Debit Card,Next-Day,39.14,0,0.538678360223128
ORD00009161,PROD00009161,Books,192.82,USER00009161,City91,49,Male,PayPal,Next-Day,38.24,0,0.5040892371299596
ORD00009162,PROD00009162,Clothing,183.95,USER00009162,City24,23,Male,PayPal,Next-Day,17.02,1,0.5122807014115738
ORD00009163,PROD00009163,Toys,314.58,USER00009163,City65,32,Female,Gift Card,Next-Day,49.27,1,0.5398350983283766
ORD00009165,PROD00009165,Clothing,290.84,USER00009165,City1,70,Female,Gift Card,Express,10.64,0,0.5012384064521335
ORD00009166,PROD00009166,Toys,371.29,USER00009166,City26,52,Male,Gift Card,Express,37.1,1,0.5059040672171491
ORD00009168,PROD00009168,Clothing,265.04,USER00009168,City79,26,Male,Credit Card,Standard,29.53,1,0.5524474329891926
ORD00009169,PROD00009169,Home,120.25,USER00009169,City73,19,Female,Gift Card,Next-Day,29.46,0,0.5286998248670038
ORD00009170,PROD00009170,Clothing,19.46,USER00009170,City18,28,Male,Credit Card,Express,44.06,0,0.5777848639963832
ORD00009175,PROD00009175,Clothing,45.8,USER00009175,City36,61,Male,Credit Card,Standard,37.39,0,0.5444180791023007
ORD00009176,PROD00009176,Electronics,428.28,USER00009176,City82,21,Male,Debit Card,Express,24.84,1,0.5208091931441202
ORD00009177,PROD00009177,Home,250.13,USER00009177,City58,42,Female,PayPal,Next-Day,46.38,0,0.5062745661980101
ORD00009178,PROD00009178,Electronics,372.0,USER00009178,City57,20,Male,Debit Card,Express,5.85,1,0.5050840988467571
ORD00009179,PROD00009179,Electronics,283.29,USER00009179,City88,66,Female,Gift Card,Next-Day,26.58,1,0.5051487956811704
ORD00009182,PROD00009182,Electronics,378.2,USER00009182,City6,24,Male,Gift Card,Standard,9.21,1,0.5026065265682094
ORD00009183,PROD00009183,Clothing,8.68,USER00009183,City8,44,Male,PayPal,Express,21.5,1,0.5109561853376364
ORD00009187,PROD00009187,Home,218.77,USER00009187,City25,35,Male,Credit Card,Next-Day,16.74,1,0.5023324244058498
ORD00009189,PROD00009189,Books,331.32,USER00009189,City16,34,Male,PayPal,Express,37.5,1,0.5050415095248835
ORD00009190,PROD00009190,Electronics,311.42,USER00009190,City81,41,Male,Debit Card,Next-Day,23.56,1,0.5176567834493008
ORD00009191,PROD00009191,Books,150.38,USER00009191,City5,50,Female,Gift Card,Next-Day,48.66,0,0.5515700819455062
ORD00009193,PROD00009193,Home,63.29,USER00009193,City87,48,Female,Credit Card,Next-Day,39.2,1,0.5214907491379298
ORD00009194,PROD00009194,Clothing,119.3,USER00009194,City46,24,Male,Debit Card,Express,39.74,0,0.5756123895965448
ORD00009195,PROD00009195,Books,353.7,USER00009195,City93,19,Female,Credit Card,Express,47.73,1,0.5624746322006844
ORD00009196,PROD00009196,Electronics,462.4,USER00009196,City69,38,Male,PayPal,Express,39.78,1,0.504500211412759
ORD00009197,PROD00009197,Electronics,157.25,USER00009197,City24,47,Female,Debit Card,Standard,47.06,1,0.5494023514209868
ORD00009198,PROD00009198,Electronics,312.61,USER00009198,City74,53,Female,Gift Card,Next-Day,25.51,1,0.5064842149511082
ORD00009200,PROD00009200,Toys,63.58,USER00009200,City59,36,Male,Credit Card,Next-Day,36.28,0,0.5309961516982077
ORD00009201,PROD00009201,Home,221.39,USER00009201,City17,25,Male,Debit Card,Next-Day,46.55,1,0.543305928500177
ORD00009204,PROD00009204,Clothing,495.49,USER00009204,City95,34,Male,Gift Card,Express,19.15,1,0.5200898102269167
ORD00009205,PROD00009205,Electronics,287.0,USER00009205,City16,67,Male,Debit Card,Standard,30.58,0,0.5076075736877336
ORD00009206,PROD00009206,Toys,468.41,USER00009206,City47,52,Female,Debit Card,Next-Day,38.5,0,0.5170835474850262
ORD00009207,PROD00009207,Toys,361.95,USER00009207,City32,47,Female,Debit Card,Express,29.74,0,0.507863368901351
ORD00009208,PROD00009208,Clothing,367.88,USER00009208,City3,21,Female,Credit Card,Standard,42.88,1,0.5701169440375399
ORD00009209,PROD00009209,Clothing,275.59,USER00009209,City89,49,Female,PayPal,Standard,35.39,1,0.5161097455236956
ORD00009211,PROD00009211,Home,448.63,USER00009211,City55,60,Male,Gift Card,Next-Day,38.3,1,0.5040666266240812
ORD00009212,PROD00009212,Books,374.08,USER00009212,City70,31,Female,PayPal,Express,48.25,1,0.5248052708111903
ORD00009213,PROD00009213,Toys,122.79,USER00009213,City66,40,Male,Debit Card,Next-Day,17.07,1,0.5079009195447021
ORD00009216,PROD00009216,Home,478.4,USER00009216,City65,44,Male,Debit Card,Standard,46.41,0,0.5225998684450681
ORD00009218,PROD00009218,Toys,63.21,USER00009218,City27,22,Male,Debit Card,Next-Day,1.37,0,0.5007178395551426
ORD00009219,PROD00009219,Electronics,178.58,USER00009219,City62,64,Female,Credit Card,Express,40.52,1,0.5263799032358084
ORD00009222,PROD00009222,Clothing,429.64,USER00009222,City60,22,Male,Gift Card,Next-Day,11.28,0,0.5286588717944454
ORD00009223,PROD00009223,Home,96.96,USER00009223,City23,20,Male,Credit Card,Express,39.58,0,0.5391138746724993
ORD00009224,PROD00009224,Electronics,198.11,USER00009224,City24,34,Male,Debit Card,Standard,35.67,0,0.5423913298806059
ORD00009225,PROD00009225,Electronics,124.62,USER00009225,City78,22,Male,Debit Card,Express,22.65,0,0.5368455353820163
ORD00009226,PROD00009226,Clothing,145.58,USER00009226,City43,67,Male,Debit Card,Standard,25.09,0,0.5255595010530965
ORD00009227,PROD00009227,Books,405.16,USER00009227,City62,65,Female,Debit Card,Next-Day,32.05,0,0.5098948538494352
ORD00009228,PROD00009228,Clothing,74.57,USER00009228,City60,19,Female,PayPal,Standard,40.21,1,0.5525915888219202
ORD00009230,PROD00009230,Clothing,454.19,USER00009230,City65,52,Male,PayPal,Standard,37.78,1,0.50780767853531
ORD00009231,PROD00009231,Electronics,463.82,USER00009231,City96,48,Male,Credit Card,Standard,33.73,0,0.5193059492060876
ORD00009234,PROD00009234,Books,77.26,USER00009234,City31,23,Male,Gift Card,Express,4.01,0,0.5048744422583631
ORD00009235,PROD00009235,Clothing,324.34,USER00009235,City39,53,Male,Debit Card,Express,14.43,1,0.5131275502631943
ORD00009236,PROD00009236,Electronics,89.8,USER00009236,City22,19,Female,PayPal,Next-Day,17.85,1,0.5001313171727337
ORD00009237,PROD00009237,Clothing,461.61,USER00009237,City95,48,Male,Credit Card,Standard,46.59,0,0.5539813896202317
ORD00009238,PROD00009238,Home,291.07,USER00009238,City1,46,Female,Gift Card,Standard,36.99,1,0.50954186510028
ORD00009239,PROD00009239,Home,210.8,USER00009239,City99,49,Male,Debit Card,Next-Day,36.73,0,0.5115263550927445
ORD00009240,PROD00009240,Toys,211.95,USER00009240,City77,36,Female,Debit Card,Standard,42.58,0,0.5334004205484135
ORD00009241,PROD00009241,Toys,263.44,USER00009241,City45,44,Female,Debit Card,Standard,20.65,0,0.504356298995474
ORD00009242,PROD00009242,Toys,293.06,USER00009242,City36,45,Female,Debit Card,Next-Day,45.96,1,0.5374754601325622
ORD00009244,PROD00009244,Electronics,55.17,USER00009244,City72,35,Male,Credit Card,Standard,25.56,1,0.5248413455022084
ORD00009249,PROD00009249,Clothing,412.13,USER00009249,City21,54,Female,Credit Card,Express,40.34,0,0.5483658548574148
ORD00009250,PROD00009250,Clothing,422.33,USER00009250,City94,39,Male,Gift Card,Next-Day,42.65,1,0.5570273294552129
ORD00009251,PROD00009251,Toys,247.72,USER00009251,City37,23,Male,Credit Card,Next-Day,48.76,0,0.5530992457034513
ORD00009252,PROD00009252,Home,41.88,USER00009252,City15,58,Male,Debit Card,Standard,34.67,0,0.5053898177940198
ORD00009253,PROD00009253,Clothing,244.81,USER00009253,City13,22,Female,PayPal,Express,8.49,0,0.5001921307625035
ORD00009254,PROD00009254,Clothing,422.03,USER00009254,City94,38,Male,Debit Card,Next-Day,8.22,1,0.5155568478366391
ORD00009255,PROD00009255,Electronics,225.9,USER00009255,City10,23,Female,PayPal,Standard,47.89,1,0.528266379034554
ORD00009258,PROD00009258,Home,105.93,USER00009258,City76,32,Female,Debit Card,Express,37.87,0,0.5345576977116706
ORD00009260,PROD00009260,Electronics,163.42,USER00009260,City38,35,Female,Credit Card,Standard,40.86,1,0.5462547468928723
ORD00009263,PROD00009263,Clothing,302.79,USER00009263,City74,49,Male,Debit Card,Express,16.54,1,0.5191668087430695
ORD00009266,PROD00009266,Books,45.47,USER00009266,City55,66,Male,Debit Card,Express,46.58,1,0.5419843682166494
ORD00009268,PROD00009268,Clothing,192.32,USER00009268,City66,28,Female,PayPal,Express,21.75,1,0.5135294241780145
ORD00009269,PROD00009269,Toys,160.53,USER00009269,City1,54,Female,Credit Card,Next-Day,48.73,0,0.5335509219260769
ORD00009270,PROD00009270,Clothing,35.71,USER00009270,City38,33,Female,Gift Card,Next-Day,42.09,1,0.5767095207734081
ORD00009271,PROD00009271,Books,36.21,USER00009271,City35,19,Male,Debit Card,Next-Day,39.23,0,0.5643613327126931
ORD00009273,PROD00009273,Toys,176.21,USER00009273,City3,69,Female,Gift Card,Standard,45.17,0,0.5189918922789085
ORD00009278,PROD00009278,Clothing,210.66,USER00009278,City62,70,Male,Debit Card,Express,19.84,1,0.5114758091653389
ORD00009279,PROD00009279,Clothing,11.6,USER00009279,City17,43,Female,Credit Card,Next-Day,3.34,1,0.5172040100021739
ORD00009281,PROD00009281,Toys,252.08,USER00009281,City79,53,Male,Credit Card,Next-Day,49.29,1,0.537156115642887
ORD00009282,PROD00009282,Books,242.65,USER00009282,City40,24,Male,PayPal,Standard,38.02,1,0.5138154275079836
ORD00009283,PROD00009283,Clothing,284.35,USER00009283,City14,36,Male,Debit Card,Standard,4.24,0,0.5083218420422279
ORD00009284,PROD00009284,Books,154.95,USER00009284,City65,66,Male,Credit Card,Next-Day,28.54,1,0.5081345602322153
ORD00009285,PROD00009285,Books,397.16,USER00009285,City26,60,Male,Credit Card,Next-Day,42.41,1,0.5257339488981496
ORD00009287,PROD00009287,Toys,439.32,USER00009287,City50,43,Female,Debit Card,Next-Day,41.09,1,0.5293100863303083
ORD00009289,PROD00009289,Clothing,93.97,USER00009289,City30,23,Male,Gift Card,Standard,2.12,0,0.5176911288178722
ORD00009293,PROD00009293,Books,21.98,USER00009293,City4,22,Male,PayPal,Next-Day,24.51,0,0.515638750322144
ORD00009294,PROD00009294,Books,111.54,USER00009294,City70,58,Male,Debit Card,Express,29.02,1,0.5129844226627014
ORD00009296,PROD00009296,Clothing,278.55,USER00009296,City2,21,Male,Debit Card,Express,13.92,1,0.531926653516982
ORD00009297,PROD00009297,Clothing,456.86,USER00009297,City63,24,Female,Gift Card,Standard,5.25,0,0.5156771053006025
ORD00009299,PROD00009299,Books,212.87,USER00009299,City23,23,Female,Gift Card,Next-Day,31.87,1,0.5378010234377493
ORD00009301,PROD00009301,Toys,146.88,USER00009301,City92,58,Female,Gift Card,Standard,28.77,0,0.5032539832160497
ORD00009302,PROD00009302,Clothing,252.57,USER00009302,City75,54,Male,Debit Card,Express,37.03,0,0.548917126723724
ORD00009304,PROD00009304,Electronics,493.86,USER00009304,City4,52,Male,Debit Card,Express,30.67,1,0.5067002707534001
ORD00009306,PROD00009306,Clothing,317.77,USER00009306,City91,55,Male,Gift Card,Standard,27.72,1,0.5275369466715146
ORD00009307,PROD00009307,Clothing,485.72,USER00009307,City62,44,Female,Debit Card,Standard,5.79,0,0.5034631422417339
ORD00009308,PROD00009308,Clothing,446.22,USER00009308,City28,52,Female,Gift Card,Express,22.29,0,0.520037328942995
ORD00009310,PROD00009310,Clothing,192.98,USER00009310,City14,49,Male,PayPal,Express,34.93,0,0.5231716297768387
ORD00009312,PROD00009312,Electronics,423.82,USER00009312,City69,53,Male,Credit Card,Express,45.36,1,0.5363318970023534
ORD00009315,PROD00009315,Books,24.54,USER00009315,City50,68,Male,Debit Card,Standard,18.77,0,0.5015791532927174
ORD00009316,PROD00009316,Books,32.06,USER00009316,City3,52,Female,Credit Card,Standard,11.07,1,0.5020525343319345
ORD00009317,PROD00009317,Electronics,52.42,USER00009317,City13,28,Male,Credit Card,Next-Day,32.3,1,0.5462599432638597
ORD00009318,PROD00009318,Home,278.34,USER00009318,City77,69,Male,Debit Card,Express,44.82,0,0.509035951261008
ORD00009319,PROD00009319,Home,12.91,USER00009319,City31,18,Male,Gift Card,Next-Day,37.79,1,0.5408800969928274
ORD00009320,PROD00009320,Electronics,77.41,USER00009320,City15,51,Male,Debit Card,Express,37.74,0,0.5358203855351252
ORD00009322,PROD00009322,Clothing,430.93,USER00009322,City42,35,Male,Gift Card,Standard,15.78,0,0.5225345247200833
ORD00009325,PROD00009325,Electronics,363.24,USER00009325,City44,28,Female,Gift Card,Next-Day,49.92,1,0.556458002380629
ORD00009326,PROD00009326,Books,89.86,USER00009326,City16,38,Male,Credit Card,Standard,42.3,0,0.5421013400952698
ORD00009327,PROD00009327,Electronics,216.56,USER00009327,City28,49,Male,Credit Card,Standard,32.1,0,0.5210498319222987
ORD00009328,PROD00009328,Home,298.47,USER00009328,City83,61,Female,Credit Card,Next-Day,42.41,0,0.5178387057610406
ORD00009329,PROD00009329,Clothing,99.98,USER00009329,City4,37,Female,Gift Card,Standard,14.44,1,0.5258357951294711
ORD00009330,PROD00009330,Books,104.02,USER00009330,City53,26,Female,Gift Card,Express,34.42,0,0.5428048107315022
ORD00009331,PROD00009331,Books,102.12,USER00009331,City92,25,Male,Gift Card,Standard,36.75,0,0.5463718188261295
ORD00009332,PROD00009332,Books,256.62,USER00009332,City56,46,Male,Credit Card,Express,25.87,1,0.5110062710252393
ORD00009334,PROD00009334,Toys,479.72,USER00009334,City56,29,Male,Credit Card,Standard,21.52,0,0.5059922425528037
ORD00009335,PROD00009335,Clothing,324.75,USER00009335,City38,28,Male,Gift Card,Standard,15.3,0,0.5235648129964293
ORD00009337,PROD00009337,Electronics,430.06,USER00009337,City91,42,Male,Credit Card,Next-Day,31.35,1,0.524995531256452
ORD00009338,PROD00009338,Clothing,386.51,USER00009338,City61,24,Female,Debit Card,Express,11.79,1,0.5222206172850111
ORD00009339,PROD00009339,Toys,167.59,USER00009339,City86,55,Female,Credit Card,Standard,31.89,0,0.511128944321779
ORD00009341,PROD00009341,Toys,313.55,USER00009341,City59,33,Male,Gift Card,Next-Day,29.19,0,0.5185268289664361
ORD00009343,PROD00009343,Clothing,92.63,USER00009343,City70,30,Male,Credit Card,Express,14.86,1,0.5405074442863723
ORD00009344,PROD00009344,Books,103.0,USER00009344,City37,64,Male,Debit Card,Standard,22.81,1,0.5043949895766894
ORD00009345,PROD00009345,Clothing,487.57,USER00009345,City38,56,Male,Gift Card,Standard,29.86,0,0.525811926905333
ORD00009346,PROD00009346,Toys,320.45,USER00009346,City45,36,Female,Credit Card,Next-Day,29.29,0,0.520161093381091
ORD00009348,PROD00009348,Electronics,168.2,USER00009348,City11,36,Male,Debit Card,Standard,30.26,0,0.5264867957460915
ORD00009349,PROD00009349,Toys,265.71,USER00009349,City41,52,Female,Debit Card,Next-Day,41.62,1,0.5219063176685256
ORD00009351,PROD00009351,Clothing,32.92,USER00009351,City68,49,Female,Debit Card,Standard,38.93,0,0.5618904145782543
ORD00009352,PROD00009352,Toys,26.85,USER00009352,City62,63,Female,Gift Card,Next-Day,34.63,1,0.5116115139443844
ORD00009353,PROD00009353,Electronics,186.99,USER00009353,City2,68,Male,Gift Card,Standard,43.68,1,0.5227479331994154
ORD00009354,PROD00009354,Clothing,159.99,USER00009354,City29,55,Female,Debit Card,Express,10.23,1,0.5088912126289257
ORD00009355,PROD00009355,Clothing,309.16,USER00009355,City25,36,Female,Debit Card,Express,31.25,0,0.5493848292806442
ORD00009356,PROD00009356,Books,238.21,USER00009356,City67,18,Female,Gift Card,Express,44.62,1,0.5583982685614068
ORD00009357,PROD00009357,Clothing,117.92,USER00009357,City40,47,Male,Credit Card,Next-Day,30.42,1,0.5517732758085145
ORD00009358,PROD00009358,Home,175.12,USER00009358,City61,25,Female,Debit Card,Next-Day,43.21,1,0.5394184630182922
ORD00009360,PROD00009360,Toys,261.97,USER00009360,City72,42,Female,Debit Card,Express,45.87,1,0.5356769858923192
ORD00009361,PROD00009361,Home,499.02,USER00009361,City42,52,Male,Credit Card,Express,41.4,0,0.50494882045123
ORD00009363,PROD00009363,Books,484.18,USER00009363,City49,41,Male,Debit Card,Standard,27.87,0,0.516121073550972
ORD00009367,PROD00009367,Electronics,226.51,USER00009367,City78,68,Male,Credit Card,Next-Day,45.86,0,0.5306698715241801
ORD00009368,PROD00009368,Home,8.0,USER00009368,City87,67,Male,Debit Card,Express,32.46,0,0.5059437615557312
ORD00009369,PROD00009369,Books,181.64,USER00009369,City78,43,Male,Credit Card,Standard,13.08,1,0.5039797463280703
ORD00009373,PROD00009373,Home,418.3,USER00009373,City73,36,Female,Debit Card,Express,31.56,1,0.5061040077728085
ORD00009376,PROD00009376,Clothing,231.13,USER00009376,City89,22,Male,PayPal,Express,13.97,0,0.5068858649947042
ORD00009377,PROD00009377,Toys,459.41,USER00009377,City29,41,Female,Gift Card,Next-Day,41.26,1,0.5207482307220961
ORD00009378,PROD00009378,Toys,428.43,USER00009378,City28,49,Female,Credit Card,Standard,35.49,1,0.514608930769294
ORD00009380,PROD00009380,Clothing,34.0,USER00009380,City19,23,Female,Gift Card,Next-Day,38.82,1,0.5765721509037378
ORD00009381,PROD00009381,Clothing,338.39,USER00009381,City18,52,Female,Credit Card,Standard,30.63,0,0.533925347290345
ORD00009383,PROD00009383,Clothing,387.46,USER00009383,City36,52,Female,Debit Card,Express,47.03,1,0.5507130702142045
ORD00009385,PROD00009385,Clothing,223.71,USER00009385,City72,33,Female,Gift Card,Next-Day,28.04,0,0.5498091983068987
ORD00009387,PROD00009387,Clothing,160.82,USER00009387,City19,62,Male,Credit Card,Next-Day,45.44,1,0.5518365085523957
ORD00009388,PROD00009388,Books,358.97,USER00009388,City16,46,Male,Credit Card,Next-Day,46.16,1,0.5428841806291937
ORD00009389,PROD00009389,Toys,61.45,USER00009389,City98,19,Male,Credit Card,Express,23.53,1,0.529024513938854
ORD00009390,PROD00009390,Home,292.26,USER00009390,City99,24,Female,Debit Card,Standard,39.96,1,0.5299505031426208
ORD00009391,PROD00009391,Electronics,325.7,USER00009391,City35,42,Female,Credit Card,Express,48.9,0,0.5500863797438099
ORD00009392,PROD00009392,Toys,83.62,USER00009392,City68,37,Female,Credit Card,Next-Day,9.91,1,0.5047904648462371
ORD00009395,PROD00009395,Toys,368.6,USER00009395,City99,60,Female,Debit Card,Next-Day,42.18,0,0.5182999986655746
ORD00009396,PROD00009396,Home,447.96,USER00009396,City95,42,Female,Gift Card,Next-Day,36.51,0,0.5096479210353505
ORD00009400,PROD00009400,Home,329.79,USER00009400,City73,60,Male,Debit Card,Next-Day,47.24,0,0.5185031070566335
ORD00009401,PROD00009401,Home,243.18,USER00009401,City4,26,Male,Gift Card,Standard,49.12,1,0.5407987928890996
ORD00009402,PROD00009402,Books,158.69,USER00009402,City88,68,Female,Debit Card,Next-Day,39.63,1,0.5311073392891311
